Data,Hora,Temperatura,"Incidência Solar",Humidade,Precipitação,"Ponto de Orvalho","Sensação Térmica"
2021-03-04,02:00:03,6.544678,0,95.800003,0,5.921896,34.156149
2021-03-04,02:10:03,6.394287,0,95.800003,0,5.772255,34.69328
2021-03-04,02:20:04,6.195557,0,95.699997,0,5.559434,35.493909
2021-03-04,02:30:03,6.133789,0,96,0,5.543152,35.482084
2021-03-04,02:40:03,6.125732,0,96,0,5.535133,35.511752
2021-03-04,02:50:03,6.074707,0,95.800003,0,5.454265,35.859719
2021-03-04,03:00:03,5.986084,0,95.900002,0,5.381121,36.109456
2021-03-04,03:10:03,5.945801,0,95.900002,0,5.341033,36.260048
2021-03-04,03:20:04,5.870605,0,96,0,5.281213,36.462468
2021-03-04,03:30:03,5.945801,0,96,0,5.356053,36.179998
2021-03-04,03:40:03,5.706787,0,96,0,5.118169,37.084389
2021-03-04,03:50:03,6.018311,0,96,0,5.42822,35.909404
2021-03-04,04:00:03,5.921631,0,96.099998,0,5.347001,36.190263
2021-03-04,04:10:03,5.618164,0,96.099998,0,5.044932,37.343924
2021-03-04,04:20:03,5.784668,0,96.099998,0,5.210669,36.70713
2021-03-04,04:30:03,5.86792,0,96.199997,0,5.30852,36.31158
2021-03-04,04:40:03,5.792725,0,96.099998,0,5.218688,36.676552
2021-03-04,04:50:03,5.744385,0,96.099998,0,5.170571,36.860343
2021-03-04,05:00:04,5.733643,0,96.199997,0,5.174845,36.820515
2021-03-04,05:10:03,5.693359,0,96.099998,0,5.119781,37.055192
2021-03-04,05:20:03,5.508057,0,96.099998,0,4.935331,37.770121
2021-03-04,05:30:03,5.623535,0,96.099998,0,5.050278,37.323237
2021-03-04,05:40:04,5.542969,0,96.199997,0,4.985026,37.553568
2021-03-04,05:50:03,5.454346,0,96.199997,0,4.896801,37.898424
2021-03-04,06:00:04,5.556397,0,96.199997,0,4.998394,37.501546
2021-03-04,06:10:03,5.647705,0,96.099998,0,5.074337,37.230268
2021-03-04,06:20:04,5.430176,9.73913,96.199997,0,4.872739,37.992932
2021-03-04,06:30:04,5.35498,239.869565,96.099998,0,4.782959,38.369373
2021-03-04,06:40:03,5.282471,456.76087,96.099998,0,4.710783,38.655963
2021-03-04,06:50:03,5.42749,913.456522,96.300003,0,4.884983,37.922092
2021-03-04,07:00:03,5.545654,1070.804348,96.300003,0,5.002631,37.461927
2021-03-04,07:10:03,5.690674,1235.130435,96.400002,0,5.161952,36.822251
2021-03-04,07:20:03,6.184814,1780.434783,96.199997,0,5.623991,35.134416
2021-03-04,07:30:03,23.111816,1780.434783,96.199997,0,22.472349,21.091913
2021-03-04,07:40:03,49.865234,1780.434783,95.699997,0,48.987144,193.100907
2021-03-04,08:00:03,50.673584,1780.434783,95.099998,0,49.664739,200.363001
2021-03-04,08:10:03,54.65625,1780.434783,94.599998,0,53.511598,245.383247
2021-03-04,08:20:03,59.535888,1780.434783,93.599998,0,58.128188,305.216069
2021-03-04,08:30:03,67.52002,1780.434783,93.400002,0,65.989534,424.199088
2021-03-04,08:40:03,68.277344,1780.434783,91.699997,0,66.328244,426.935045
2021-03-04,08:50:03,75.4021,1780.434783,90.5,0,73.055386,542.009752
2021-03-04,09:00:03,69.824219,1780.434783,90.800003,0,67.63327,447.019481
2021-03-04,09:20:03,70.737305,1780.434783,90,0,68.333074,457.332659
2021-03-04,09:30:03,75.488037,1780.434783,88.699997,0,72.671682,530.75389
2021-03-04,09:40:03,73.938477,1780.434783,87.400002,0,70.809292,494.695532
2021-03-04,09:50:03,75.289307,1780.434783,85.199997,0,71.543176,502.759551
2021-03-04,10:00:03,77.400146,1780.434783,85,0,73.549454,537.908502
2021-03-04,10:10:03,71.435547,1780.434783,84.800003,0,67.672882,436.902351
2021-03-04,10:20:03,71.279785,1780.434783,86.800003,0,68.046825,446.631361
2021-03-04,10:30:03,69.773193,1780.434783,88.400002,0,66.980465,431.984517
2021-03-04,10:40:03,69.123291,1780.434783,88.800003,0,66.443063,423.935683
2021-03-04,10:50:03,70.130371,1780.434783,90.400002,0,67.83546,449.686328
2021-03-04,11:00:03,70.087402,1780.434783,89.300003,1,67.517096,442.391543
2021-03-04,11:10:03,76.094971,1780.434783,90.199997,0,73.660272,552.534133
2021-03-04,11:20:03,72.198242,1780.434783,89.300003,0,69.593318,477.506018
2021-03-04,11:30:03,65.06543,1780.434783,90.699997,0,62.916286,371.4675
2021-03-04,11:40:03,60.094483,1780.434783,91.599998,0,58.223038,304.578212
2021-03-04,11:50:03,65.701905,1780.434783,92.199997,1,63.904423,388.833114
2021-03-04,12:00:03,70.581543,1780.434783,91.800003,0,68.62831,465.763135
2021-03-04,12:10:03,71.787354,1780.434783,91.400002,1,69.719325,483.905362
2021-03-04,12:20:03,72.622559,1780.434783,91.199997,0,70.493278,497.134342
2021-03-04,12:30:04,329.919434,1780.434783,90.699997,0,322.533331,15484.45881
2021-03-04,12:40:03,329.919434,1780.434783,91,0,322.780086,15533.81935
2021-03-04,12:50:03,329.919434,1780.434783,90.199997,0,322.12074,15402.1253
2021-03-04,13:00:03,329.846924,1780.434783,91,0,322.709371,15526.61034
2021-03-04,13:10:03,283.636719,1780.434783,87,1,274.768175,10788.08626
2021-03-04,13:20:03,316.456787,1780.434783,90.800003,0,309.490071,14193.83816
2021-03-04,13:30:04,316.902588,1780.434783,90.5,0,309.688643,14190.70676
2021-03-04,13:40:03,297.126221,1780.434783,90.099998,0,290.115536,12324.72963
2021-03-04,13:50:03,74.279541,1780.434783,89.900002,0,71.795209,517.611598
2021-03-04,14:00:03,75.724365,1780.434783,88.099998,0,72.745689,530.704216
2021-03-04,14:10:03,74.131836,1780.434783,87.900002,0,71.130303,501.387459
2021-03-04,14:20:03,76.489746,1780.434783,87.199997,0,73.256711,537.87344
2021-03-04,14:30:04,77.491455,1780.434783,87.5,0,74.318995,558.14597
2021-03-04,14:40:03,76.43335,1780.434783,83.300003,0,72.136299,508.876622
2021-03-04,14:50:03,76.374268,1780.434783,79.699997,0,71.057505,482.57288
2021-03-04,15:00:03,65.575684,1780.434783,86.900002,0,62.483488,359.917265
2021-03-04,15:10:03,73.103271,1780.434783,89.5,1,70.534803,494.308893
2021-03-04,15:20:03,77.76001,1780.434783,89.599998,0,75.142055,579.000515
2021-03-04,15:30:03,73.385254,1780.434783,83.599998,0,69.251111,460.493288
2021-03-04,15:40:03,68.290771,1780.434783,85.900002,0,64.887684,394.732624
2021-03-04,15:50:03,78.173584,1780.434783,87.300003,0,74.933632,569.113566
2021-03-04,16:00:03,72.60376,1780.434783,84.099998,0,68.625098,451.133341
2021-03-04,16:10:04,61.630614,1780.434783,83.599998,0,57.795984,291.35569
2021-03-04,16:20:04,64.498779,1780.434783,88.599998,0,61.848061,352.756415
2021-03-04,16:30:03,69.585205,1780.434783,89.699997,0,67.123486,436.591613
2021-03-04,16:40:03,60.728271,1780.434783,90.400002,0,58.568579,308.148733
2021-03-04,16:50:04,42.471924,1780.434783,84.900002,0,39.38881,104.968994
2021-03-04,17:00:04,54.178223,1780.434783,90,0,52.020122,224.834051
2021-03-04,17:10:03,69.303223,1780.434783,90.199997,0,66.970646,434.943017
2021-03-04,17:20:04,61.101563,1780.434783,91.199997,0,59.12435,316.679538
2021-03-04,17:30:03,53.458497,1780.434783,91,0,51.534576,219.732201
2021-03-04,17:40:04,47.066895,1780.434783,91.5,0,45.331137,154.743513
2021-03-04,17:50:03,29.578613,1780.434783,92.099998,0,28.157447,39.770185
2021-03-04,18:10:04,8.967041,625.26087,91.800003,0,7.704187,29.378578
2021-03-04,18:20:04,8.588379,1224.173913,92.5,0,7.440584,29.988854
2021-03-04,18:30:04,8.470215,771.521739,92.900002,0,7.38669,30.058664
2021-03-04,18:40:04,8.456787,64.195652,93.199997,0,7.420611,29.887888
2021-03-04,18:50:03,8.301025,0,93.5,0,7.313172,30.138738
2021-03-04,19:00:07,8.416504,0,94,1,7.505923,29.436086
2021-03-04,19:10:03,7.887451,0,94.199997,3,7.011728,30.898118
2021-03-04,19:20:03,7.871338,0,94.599998,0,7.057621,30.652764
2021-03-04,19:30:03,7.780029,0,95,1,7.028523,30.639539
2021-03-04,19:40:03,7.519531,0,94.900002,0,6.754231,31.546356
2021-03-04,19:50:03,7.358398,0,95.199997,0,6.640032,31.843553
2021-03-04,20:00:03,7.404053,0,95.400002,0,6.716001,31.540704
2021-03-04,20:10:03,7.444336,0,95.599998,0,6.786591,31.255375
2021-03-04,20:20:03,7.412109,0,95.699997,0,6.769772,31.28287
2021-03-04,20:40:04,173.44873,0,95.800003,0,171.717833,4086.029709
2021-03-04,20:50:03,175.548828,0,96,0,173.88511,4205.169836
2021-03-04,21:00:03,174.678711,0,96.099998,0,173.063979,4163.711409
2021-03-04,21:10:03,174.864014,0,96,0,173.205723,4169.017588
2021-03-04,21:20:04,172.898193,0,96,0,171.255434,4066.109588
2021-03-04,21:30:04,170.693359,0,96,0,169.067933,3952.225275
2021-03-04,21:40:03,155.922852,0,95.800003,0,154.334257,3224.137939
2021-03-04,21:50:03,160.445312,0,95.900002,0,158.859929,3440.473106
2021-03-04,22:00:03,161.304688,0,96.099998,0,159.791492,3489.232554
2021-03-04,22:10:05,7.036133,0,96.099998,0,6.456354,32.217534
2021-03-04,22:20:03,7.135498,0,96.199997,0,6.570394,31.804545
2021-03-04,22:30:03,7.130127,0,96.099998,0,6.549913,31.901472
2021-03-04,22:40:05,7.033447,0,96.099998,0,6.453681,32.226608
2021-03-04,22:50:04,7.202637,0,96.099998,0,6.622087,31.659671
2021-03-04,23:20:04,20.299999,0,96.400002,0,19.707439,16.718607
2021-03-04,23:30:03,20.299999,0,96.400002,0,19.707439,16.718607
2021-03-04,23:40:04,20.299999,0,96.400002,0,19.707439,16.718607
2021-03-04,23:50:03,20.4,0,96.5,0,19.823723,16.795262
2021-03-05,00:00:03,20.4,0,96.400002,0,19.80699,16.82755
2021-03-05,00:10:04,20.5,0,96.5,0,19.923286,16.908118
2021-03-05,00:20:03,20.5,0,96.5,0,19.923286,16.908118
2021-03-05,00:30:03,20.5,0,96.5,0.243902,19.923286,16.908118
2021-03-05,00:40:03,20.4,0,96.5,0.243902,19.823723,16.795262
2021-03-05,00:50:03,20.4,0,96.5,0.731707,19.823723,16.795262
2021-03-05,01:10:03,20.299999,0,96.599998,0.487805,19.740864,16.652853
2021-03-05,01:20:03,20.299999,0,96.699997,0.243902,19.757553,16.619881
2021-03-05,01:30:04,20.200001,0,96.699997,0.243902,19.657966,16.512626
2021-03-05,01:40:03,20.200001,0,97,0,19.707908,16.41165
2021-03-05,01:50:04,20.1,0,97,0,19.608281,16.306087
2021-03-05,02:00:03,20,0,97,0,19.508653,16.203895
2021-03-05,02:10:03,20,0,97,0,19.508653,16.203895
2021-03-05,02:20:03,20,0,97.099998,0.243902,19.525245,16.168994
2021-03-05,02:30:03,20,0,97.099998,0,19.525245,16.168994
2021-03-05,02:40:03,19.9,0,97.099998,0,19.425605,16.069621
2021-03-05,02:50:03,19.9,0,97.199997,0,19.442169,16.0341
2021-03-05,03:00:03,19.9,0,97.199997,0,19.442169,16.0341
2021-03-05,03:10:03,19.799999,0,97.099998,0,19.325965,15.973621
2021-03-05,03:20:03,19.700001,0,97,0,19.209773,15.917543
2021-03-05,03:30:03,19.6,0,97,0,19.110145,15.828833
2021-03-05,03:40:03,19.6,0,97.099998,0,19.126686,15.791743
2021-03-05,03:50:03,19.4,0,97,0,18.910889,15.661525
2021-03-05,04:00:03,19.200001,0,97,0,18.711635,15.5077
2021-03-05,04:10:03,19.1,0,97,0,18.612006,15.435843
2021-03-05,04:30:03,18.700001,0,97,0,18.213493,15.182121
2021-03-05,04:40:03,18.5,0,97,0,18.014234,15.075482
2021-03-05,04:50:03,18.4,0,97.099998,0,17.930996,14.98385
2021-03-05,05:00:03,18.299999,0,97.099998,0,17.831353,14.938454
2021-03-05,05:10:03,18.299999,0,97.300003,0,17.864066,14.850445
2021-03-05,05:20:03,18.4,0,97.5,0,17.996411,14.809514
2021-03-05,05:30:03,18.4,0,97.400002,0,17.98008,14.853226
2021-03-05,05:40:03,18.1,0,97.300003,0,17.664734,14.767771
2021-03-05,05:50:03,18.299999,0,97.5,0,17.896719,14.762092
2021-03-05,06:00:03,18.299999,0,97.5,0,17.896719,14.762092
2021-03-05,06:20:03,18.5,0,97.699997,0,18.128747,14.773667
2021-03-05,06:30:03,18.5,88.043478,97.599998,0,18.112432,14.817037
2021-03-05,06:40:04,18.6,300.898551,97.699997,0,18.228464,14.828893
2021-03-05,06:50:03,18.700001,710.666667,97.800003,0,18.344506,14.845092
2021-03-05,07:00:03,18.700001,969.637681,97.699997,0,18.32818,14.88751
2021-03-05,07:10:03,18.799999,1406.231884,97.699997,0,18.427895,14.949519
2021-03-05,07:20:03,19,1780.434783,97.699997,0,18.627328,15.083712
2021-03-05,07:30:03,19,698.15942,97.400002,0,18.578153,15.205745
2021-03-05,07:40:03,19,1039.768116,97.300003,0,18.561731,15.246265
2021-03-05,07:50:03,19.200001,1780.434783,97.300003,0,18.761064,15.389774
2021-03-05,08:00:03,19.299999,1024.753623,96.800003,0,18.778209,15.660103
2021-03-05,08:10:03,19.299999,1780.434783,96.300003,0,18.695316,15.851731
2021-03-05,08:20:03,19.4,1780.434783,96.099998,0,18.761567,16.001705
2021-03-05,08:30:03,19.6,1780.434783,96.199997,0,18.977273,16.122982
2021-03-05,08:40:03,19.799999,1780.434783,96.099998,0,19.159622,16.330522
2021-03-05,08:50:03,20,1780.434783,96.199997,0,19.375377,16.480692
2021-03-05,09:00:04,20.200001,1780.434783,96,0,19.540907,16.745972
2021-03-05,09:10:03,20.700001,1780.434783,94.5,0,19.78406,17.744687
2021-03-05,09:20:03,20.9,1780.434783,94.300003,0,19.948441,18.028081
2021-03-05,09:30:03,20.9,1780.434783,92.300003,0,19.602578,18.581595
2021-03-05,09:40:04,21.1,1780.434783,94.199997,0,20.129836,18.292958
2021-03-05,09:50:03,21.4,1780.434783,93.099998,0,20.237322,18.948978
2021-03-05,10:00:03,21.4,1780.434783,93.5,0,20.306754,18.849182
2021-03-05,10:10:03,22.4,1780.434783,93.800003,0,21.350785,20.229699
2021-03-05,10:20:03,23.4,1780.434783,90.5,0,21.75501,22.440061
2021-03-05,10:30:03,23.299999,1780.434783,90,0,21.565603,22.331773
2021-03-05,10:40:03,24.6,1780.434783,85.699997,0,22.042701,25.000984
2021-03-05,10:50:10,25,1780.434783,79.099998,0,21.122348,25.886999
2021-03-05,11:00:03,25.6,1780.434783,76.099998,0,21.073607,26.850931
2021-03-05,11:10:04,25.200001,1780.434783,78.800003,0,21.254591,26.214935
2021-03-05,11:20:04,23.9,1780.434783,82.800003,0,20.795081,24.019872
2021-03-05,11:30:03,24.200001,1780.434783,84,0,21.322821,24.400412
2021-03-05,11:40:03,24.799999,1780.434783,80.5,0,21.213943,25.534817
2021-03-05,11:50:03,24.299999,1780.434783,81.699997,0,20.967907,24.696093
2021-03-05,12:00:04,24.5,1780.434783,81.400002,0,21.102987,25.022754
2021-03-05,12:10:03,25.299999,1780.434783,78.5,0,21.289403,26.380702
2021-03-05,12:20:03,25.799999,1780.434783,74.800003,0,20.986066,27.144898
2021-03-05,12:30:03,25.700001,1780.434783,73.199997,0,20.538263,26.949362
2021-03-05,12:40:03,27.700001,1780.434783,70.099998,0,21.751329,30.108676
2021-03-05,12:50:03,28.200001,1780.434783,66.800003,0,21.439382,30.613868
2021-03-05,13:00:03,27.299999,1780.434783,66.800003,0,20.583602,29.068028
2021-03-05,13:10:03,27.6,1780.434783,65.099998,0,20.450167,29.382953
2021-03-05,13:20:03,27.799999,1780.434783,65.5,0,20.739256,29.753717
2021-03-05,13:30:03,25,1780.434783,70.400002,1,19.236673,25.981116
2021-03-05,13:40:03,23.299999,1780.434783,79.699997,0,19.592705,23.50648
2021-03-05,13:50:03,21.9,1780.434783,89.800003,1,20.147725,20.319568
2021-03-05,14:00:04,22.799999,1780.434783,86.900002,0,20.502205,21.998904
2021-03-05,14:10:04,24.5,1780.434783,81.5,0,21.122997,25.018334
2021-03-05,14:20:03,25.5,1780.434783,77.699997,0,21.316155,26.708953
2021-03-05,14:30:03,26.799999,1780.434783,73.099998,0,21.573981,28.755364
2021-03-05,14:40:04,27.5,1780.434783,68.699997,0,21.230512,29.591677
2021-03-05,14:50:03,27.9,1780.434783,72.099998,0,22.40482,30.746099
2021-03-05,15:00:04,28.200001,1780.434783,69.699997,0,22.135561,31.015897
2021-03-05,15:10:03,27.9,1780.434783,68.199997,0,21.492729,30.248196
2021-03-05,15:20:09,27.799999,1780.434783,66.699997,0,21.034645,29.89134
2021-03-05,15:30:04,25,1780.434783,72.699997,0,19.754242,25.963993
2021-03-05,15:40:03,23,1780.434783,88.900002,1,21.068978,21.998607
2021-03-05,15:50:04,23,1780.434783,90.800003,0,21.41398,21.72165
2021-03-05,16:00:03,23.299999,1780.434783,87.900002,0,21.180041,22.596525
2021-03-05,16:10:03,23.799999,1780.434783,87.099998,0,21.522545,23.495043
2021-03-05,16:20:04,23.9,1780.434783,86.300003,0,21.469963,23.733742
2021-03-05,16:30:03,23.9,1780.434783,85.400002,0,21.298746,23.809968
2021-03-05,16:40:03,24,1780.434783,88.800003,0,22.036018,23.694575
2021-03-05,16:50:03,24,1780.434783,90.199997,0,22.293004,23.572685
2021-03-05,17:00:03,24.1,1780.434783,89.800003,0,22.318611,23.799163
2021-03-05,17:10:03,24,1780.434783,90.199997,0,22.293004,23.572685
2021-03-05,17:20:03,0,792.724638,0,0,0,0
2021-03-05,17:30:04,23.4,1780.434783,82.699997,0,20.287055,23.327671
2021-03-05,17:40:03,23.5,1780.434783,79.699997,0,19.787177,23.743068
2021-03-05,17:50:03,23.200001,1780.434783,82.699997,0,20.0917,23.068139
2021-03-05,18:00:04,22.6,1106.318841,86.300003,0,20.193461,21.826234
2021-03-05,18:10:03,22.299999,913.434783,87.800003,0,20.17744,21.199287
2021-03-05,18:20:03,22,760.362319,90.199997,0,20.318389,20.36418
2021-03-05,18:30:03,21.700001,581.594203,90.699997,0,20.111567,19.882331
2021-03-05,18:40:03,21.299999,195.072464,91.599998,0,19.875676,19.200362
2021-03-05,18:50:03,21,76.681159,92.300003,0,19.701598,18.688049
2021-03-05,19:00:05,20.700001,0,93,0,19.526149,18.179832
2021-03-05,19:10:03,20.4,0,93.699997,0,19.349345,17.675785
2021-03-05,19:20:05,20.299999,0,94,0,19.301519,17.487861
2021-03-05,19:30:03,20.200001,0,94.400002,0,19.270505,17.267442
2021-03-05,19:40:04,20.200001,0,94.199997,0,19.236422,17.331463
2021-03-05,19:50:12,20.200001,0,94.300003,0,19.253472,17.299483
2021-03-05,20:00:03,20,0,94.400002,0,19.071914,17.087812
2021-03-05,20:10:03,19.799999,0,94.699997,0,18.924171,16.818541
2021-03-05,20:20:03,19.700001,0,94.800003,0,18.841744,16.703768
2021-03-05,20:30:03,19.799999,0,95.199997,0,19.008609,16.645808
2021-03-05,20:40:03,19.700001,0,95.099998,0,18.892368,16.598565
2021-03-05,20:50:03,19.799999,0,95.199997,0,19.008609,16.645808
2021-03-05,21:00:03,19.799999,0,95.199997,0,19.008609,16.645808
2021-03-05,21:10:03,19.799999,0,95.400002,0,19.042276,16.576228
2021-03-05,21:20:04,19.9,0,95.300003,0,19.124863,16.697348
2021-03-05,21:30:03,19.700001,0,95.099998,0,18.892368,16.598565
2021-03-05,21:40:03,19.6,0,95.400002,0,18.843428,16.412543
2021-03-05,21:50:03,19.5,0,95.400002,0,18.744002,16.335683
2021-03-05,22:00:03,19.4,0,95.599998,0,18.678079,16.188104
2021-03-05,22:10:03,19.6,0,96,0,18.943904,16.195802
2021-03-05,22:30:03,19.4,0,95.599998,0,18.678079,16.188104
2021-03-05,22:40:03,19.4,0,95.800003,0,18.711521,16.113765
2021-03-05,22:50:04,19.4,0,95.900002,0,18.728218,16.076485
2021-03-05,23:00:03,19.5,0,95.900002,0,18.827707,16.152626
2021-03-05,23:10:03,19.4,0,95.900002,0,18.728218,16.076485
2021-03-05,23:20:03,19.299999,0,95.800003,0,18.612044,16.041481
2021-03-05,23:30:03,19.299999,0,96,0,18.645398,15.965807
2021-03-05,23:40:03,19.4,0,96,0,18.7449,16.039132
2021-03-05,23:50:03,19.299999,0,95.900002,0,18.628729,16.003682
2021-03-06,00:00:05,19.200001,0,95.900002,0,18.529241,15.934216
2021-03-06,00:10:04,19.200001,0,95.900002,0,18.529241,15.934216
